"year","month","pi","ts","time"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,3,-1,1976.21,"1976-3-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,4,0,1976.29,"1976-4-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,5,-1,1976.38,"1976-5-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,6,-3,1976.46,"1976-6-15 00:00:00"
1976,7,0,1976.54,"1976-7-15 00:00:00"
1976,7,0,1976.54,"1976-7-15 00:00:00"
1976,8,-2,1976.62,"1976-8-15 00:00:00"
1976,8,-2,1976.62,"1976-8-15 00:00:00"
1976,9,2,1976.71,"1976-9-15 00:00:00"
1976,9,2,1976.71,"1976-9-15 00:00:00"
1976,10,0,1976.79,"1976-10-15 00:00:00"
1976,11,0,1976.88,"1976-11-15 00:00:00"
1976,11,0,1976.88,"1976-11-15 00:00:00"
1976,12,0,1976.96,"1976-12-15 00:00:00"
1977,1,1,1977.04,"1977-1-15 00:00:00"
1977,1,1,1977.04,"1977-1-15 00:00:00"
1977,2,2,1977.12,"1977-2-15 00:00:00"
1977,3,0,1977.21,"1977-3-15 00:00:00"
1977,3,0,1977.21,"1977-3-15 00:00:00"
1977,4,0,1977.29,"1977-4-15 00:00:00"
1977,4,0,1977.29,"1977-4-15 00:00:00"
1977,5,-3,1977.38,"1977-5-15 00:00:00"
1977,6,1,1977.46,"1977-6-15 00:00:00"
1977,7,0,1977.54,"1977-7-15 00:00:00"
1977,7,0,1977.54,"1977-7-15 00:00:00"
1977,8,0,1977.62,"1977-8-15 00:00:00"
1977,9,0,1977.71,"1977-9-15 00:00:00"
1977,10,0,1977.79,"1977-10-15 00:00:00"
1977,11,2,1977.88,"1977-11-15 00:00:00"
1977,11,2,1977.88,"1977-11-15 00:00:00"
1977,12,0,1977.96,"1977-12-15 00:00:00"
1977,12,0,1977.96,"1977-12-15 00:00:00"
1978,1,0,1978.04,"1978-1-15 00:00:00"
1978,1,0,1978.04,"1978-1-15 00:00:00"
1978,2,0,1978.12,"1978-2-15 00:00:00"
1978,3,2,1978.21,"1978-3-15 00:00:00"
1978,3,2,1978.21,"1978-3-15 00:00:00"
1978,4,-1,1978.29,"1978-4-15 00:00:00"
1978,5,3,1978.38,"1978-5-15 00:00:00"
1978,5,3,1978.38,"1978-5-15 00:00:00"
1978,6,0,1978.46,"1978-6-15 00:00:00"
1978,7,1,1978.54,"1978-7-15 00:00:00"
1978,7,1,1978.54,"1978-7-15 00:00:00"
1978,8,0,1978.62,"1978-8-15 00:00:00"
1978,9,0,1978.71,"1978-9-15 00:00:00"
1978,9,0,1978.71,"1978-9-15 00:00:00"
1978,10,0,1978.79,"1978-10-15 00:00:00"
1978,11,-2,1978.88,"1978-11-15 00:00:00"
1978,11,-2,1978.88,"1978-11-15 00:00:00"
1978,12,2,1978.96,"1978-12-15 00:00:00"
1979,1,0,1979.04,"1979-1-15 00:00:00"
1979,2,0,1979.12,"1979-2-15 00:00:00"
1979,3,3,1979.21,"1979-3-15 00:00:00"
1979,3,3,1979.21,"1979-3-15 00:00:00"
1979,4,0,1979.29,"1979-4-15 00:00:00"
1979,4,0,1979.29,"1979-4-15 00:00:00"
1979,5,0,1979.38,"1979-5-15 00:00:00"
1979,5,0,1979.38,"1979-5-15 00:00:00"
1979,6,0,1979.46,"1979-6-15 00:00:00"
1979,7,-2,1979.54,"1979-7-15 00:00:00"
1979,7,-2,1979.54,"1979-7-15 00:00:00"
1979,8,0,1979.62,"1979-8-15 00:00:00"
1979,9,0,1979.71,"1979-9-15 00:00:00"
1979,9,0,1979.71,"1979-9-15 00:00:00"
1979,10,0,1979.79,"1979-10-15 00:00:00"
1979,11,1,1979.88,"1979-11-15 00:00:00"
1979,11,1,1979.88,"1979-11-15 00:00:00"
1979,12,1,1979.96,"1979-12-15 00:00:00"
1979,12,1,1979.96,"1979-12-15 00:00:00"
1980,2,0,1980.12,"1980-2-15 00:00:00"
1980,6,0,1980.46,"1980-6-15 00:00:00"
1980,8,0,1980.62,"1980-8-15 00:00:00"
1980,9,-1,1980.71,"1980-9-15 00:00:00"
1980,10,2,1980.79,"1980-10-15 00:00:00"
1980,10,2,1980.79,"1980-10-15 00:00:00"
1980,11,-1,1980.88,"1980-11-15 00:00:00"
1980,12,0,1980.96,"1980-12-15 00:00:00"
1981,1,1,1981.04,"1981-1-15 00:00:00"
1981,2,-1,1981.12,"1981-2-15 00:00:00"
1981,3,1,1981.21,"1981-3-15 00:00:00"
1981,4,0,1981.29,"1981-4-15 00:00:00"
1981,5,0,1981.38,"1981-5-15 00:00:00"
1981,6,0,1981.46,"1981-6-15 00:00:00"
1981,6,0,1981.46,"1981-6-15 00:00:00"
1981,7,0,1981.54,"1981-7-15 00:00:00"
1981,8,-1,1981.62,"1981-8-15 00:00:00"
1981,9,0,1981.71,"1981-9-15 00:00:00"
1981,10,3,1981.79,"1981-10-15 00:00:00"
1981,10,3,1981.79,"1981-10-15 00:00:00"
1981,11,0,1981.88,"1981-11-15 00:00:00"
1981,12,3,1981.96,"1981-12-15 00:00:00"
1982,1,2,1982.04,"1982-1-15 00:00:00"
1982,2,-2,1982.12,"1982-2-15 00:00:00"
1982,2,-2,1982.12,"1982-2-15 00:00:00"
1982,3,0,1982.21,"1982-3-15 00:00:00"
1982,4,-1,1982.29,"1982-4-15 00:00:00"
1982,5,-1,1982.38,"1982-5-15 00:00:00"
1982,6,1,1982.46,"1982-6-15 00:00:00"
1982,7,0,1982.54,"1982-7-15 00:00:00"
1982,8,0,1982.62,"1982-8-15 00:00:00"
1982,9,-1,1982.71,"1982-9-15 00:00:00"
1982,10,3,1982.79,"1982-10-15 00:00:00"
1982,10,3,1982.79,"1982-10-15 00:00:00"
1982,11,0,1982.88,"1982-11-15 00:00:00"
1982,12,3,1982.96,"1982-12-15 00:00:00"
1983,1,1,1983.04,"1983-1-15 00:00:00"
1983,2,0,1983.12,"1983-2-15 00:00:00"
1983,2,0,1983.12,"1983-2-15 00:00:00"
1983,3,0,1983.21,"1983-3-15 00:00:00"
1983,4,3,1983.29,"1983-4-15 00:00:00"
1983,5,3,1983.38,"1983-5-15 00:00:00"
1983,6,-1,1983.46,"1983-6-15 00:00:00"
1983,6,-1,1983.46,"1983-6-15 00:00:00"
1983,7,-1,1983.54,"1983-7-15 00:00:00"
1983,8,-1,1983.62,"1983-8-15 00:00:00"
1983,9,0,1983.71,"1983-9-15 00:00:00"
1983,10,0,1983.79,"1983-10-15 00:00:00"
1983,11,0,1983.88,"1983-11-15 00:00:00"
1983,12,0,1983.96,"1983-12-15 00:00:00"
1984,1,3,1984.04,"1984-1-15 00:00:00"
1984,2,0,1984.12,"1984-2-15 00:00:00"
1984,2,0,1984.12,"1984-2-15 00:00:00"
1984,3,-2,1984.21,"1984-3-15 00:00:00"
1984,4,0,1984.29,"1984-4-15 00:00:00"
1984,5,3,1984.38,"1984-5-15 00:00:00"
1984,6,0,1984.46,"1984-6-15 00:00:00"
1984,7,-1,1984.54,"1984-7-15 00:00:00"
1984,8,-1,1984.62,"1984-8-15 00:00:00"
1984,9,3,1984.71,"1984-9-15 00:00:00"
1984,10,0,1984.79,"1984-10-15 00:00:00"
1984,10,0,1984.79,"1984-10-15 00:00:00"
1984,11,0,1984.88,"1984-11-15 00:00:00"
1984,12,0,1984.96,"1984-12-15 00:00:00"
1985,1,0,1985.04,"1985-1-15 00:00:00"
1985,2,0,1985.12,"1985-2-15 00:00:00"
1985,3,0,1985.21,"1985-3-15 00:00:00"
1985,4,0,1985.29,"1985-4-15 00:00:00"
1985,5,3,1985.38,"1985-5-15 00:00:00"
1985,6,0,1985.46,"1985-6-15 00:00:00"
1985,6,0,1985.46,"1985-6-15 00:00:00"
1985,7,-1,1985.54,"1985-7-15 00:00:00"
1985,8,0,1985.62,"1985-8-15 00:00:00"
1985,9,0,1985.71,"1985-9-15 00:00:00"
1985,9,0,1985.71,"1985-9-15 00:00:00"
1985,10,-2,1985.79,"1985-10-15 00:00:00"
1985,11,1,1985.88,"1985-11-15 00:00:00"
1985,11,1,1985.88,"1985-11-15 00:00:00"
1985,12,0,1985.96,"1985-12-15 00:00:00"
1986,1,3,1986.04,"1986-1-15 00:00:00"
1986,2,-2,1986.12,"1986-2-15 00:00:00"
1986,3,1,1986.21,"1986-3-15 00:00:00"
1986,3,1,1986.21,"1986-3-15 00:00:00"
1986,4,2,1986.29,"1986-4-15 00:00:00"
1986,5,1,1986.38,"1986-5-15 00:00:00"
1986,6,-1,1986.46,"1986-6-15 00:00:00"
1986,7,0,1986.54,"1986-7-15 00:00:00"
1986,7,0,1986.54,"1986-7-15 00:00:00"
1986,8,0,1986.62,"1986-8-15 00:00:00"
1986,9,1,1986.71,"1986-9-15 00:00:00"
1986,10,2,1986.79,"1986-10-15 00:00:00"
1986,11,0,1986.88,"1986-11-15 00:00:00"
1986,11,0,1986.88,"1986-11-15 00:00:00"
1986,12,0,1986.96,"1986-12-15 00:00:00"
1987,1,-1,1987.04,"1987-1-15 00:00:00"
1987,2,0,1987.12,"1987-2-15 00:00:00"
1987,3,1,1987.21,"1987-3-15 00:00:00"
1987,4,-1,1987.29,"1987-4-15 00:00:00"
1987,5,3,1987.38,"1987-5-15 00:00:00"
1987,6,2,1987.46,"1987-6-15 00:00:00"
1987,7,1,1987.54,"1987-7-15 00:00:00"
1987,7,1,1987.54,"1987-7-15 00:00:00"
1987,8,0,1987.62,"1987-8-15 00:00:00"
1987,9,0,1987.71,"1987-9-15 00:00:00"
1987,10,2,1987.79,"1987-10-15 00:00:00"
1987,11,0,1987.88,"1987-11-15 00:00:00"
1987,11,0,1987.88,"1987-11-15 00:00:00"
1987,12,0,1987.96,"1987-12-15 00:00:00"
1988,1,0,1988.04,"1988-1-15 00:00:00"
1988,2,1,1988.12,"1988-2-15 00:00:00"
1988,3,3,1988.21,"1988-3-15 00:00:00"
1988,3,3,1988.21,"1988-3-15 00:00:00"
1988,4,-1,1988.29,"1988-4-15 00:00:00"
1988,5,0,1988.38,"1988-5-15 00:00:00"
1988,6,-1,1988.46,"1988-6-15 00:00:00"
1988,7,0,1988.54,"1988-7-15 00:00:00"
1988,8,-1,1988.62,"1988-8-15 00:00:00"
1988,9,1,1988.71,"1988-9-15 00:00:00"
1988,10,1,1988.79,"1988-10-15 00:00:00"
1988,11,0,1988.88,"1988-11-15 00:00:00"
1988,11,0,1988.88,"1988-11-15 00:00:00"
1988,12,3,1988.96,"1988-12-15 00:00:00"
1989,1,-3,1989.04,"1989-1-15 00:00:00"
1989,2,0,1989.12,"1989-2-15 00:00:00"
1989,3,0,1989.21,"1989-3-15 00:00:00"
1989,3,0,1989.21,"1989-3-15 00:00:00"
1989,4,3,1989.29,"1989-4-15 00:00:00"
1989,5,-2,1989.38,"1989-5-15 00:00:00"
1989,6,-1,1989.46,"1989-6-15 00:00:00"
1989,7,0,1989.54,"1989-7-15 00:00:00"
1989,7,0,1989.54,"1989-7-15 00:00:00"
1989,8,-1,1989.62,"1989-8-15 00:00:00"
1989,9,0,1989.71,"1989-9-15 00:00:00"
1989,9,0,1989.71,"1989-9-15 00:00:00"
1989,10,0,1989.79,"1989-10-15 00:00:00"
1989,10,0,1989.79,"1989-10-15 00:00:00"
1989,11,0,1989.88,"1989-11-15 00:00:00"
1989,11,0,1989.88,"1989-11-15 00:00:00"
1989,12,2,1989.96,"1989-12-15 00:00:00"
1989,12,2,1989.96,"1989-12-15 00:00:00"
1990,1,-1,1990.04,"1990-1-15 00:00:00"
1990,1,-1,1990.04,"1990-1-15 00:00:00"
1990,2,3,1990.12,"1990-2-15 00:00:00"
1990,2,3,1990.12,"1990-2-15 00:00:00"
1990,2,3,1990.12,"1990-2-15 00:00:00"
1990,3,-1,1990.21,"1990-3-15 00:00:00"
1990,3,-1,1990.21,"1990-3-15 00:00:00"
1990,3,-1,1990.21,"1990-3-15 00:00:00"
1990,4,0,1990.29,"1990-4-15 00:00:00"
1990,4,0,1990.29,"1990-4-15 00:00:00"
1990,4,0,1990.29,"1990-4-15 00:00:00"
1990,5,-2,1990.38,"1990-5-15 00:00:00"
1990,5,-2,1990.38,"1990-5-15 00:00:00"
1990,5,-2,1990.38,"1990-5-15 00:00:00"
1990,6,1,1990.46,"1990-6-15 00:00:00"
1990,6,1,1990.46,"1990-6-15 00:00:00"
1990,6,1,1990.46,"1990-6-15 00:00:00"
1990,7,-2,1990.54,"1990-7-15 00:00:00"
1990,7,-2,1990.54,"1990-7-15 00:00:00"
1990,7,-2,1990.54,"1990-7-15 00:00:00"
1990,8,-1,1990.62,"1990-8-15 00:00:00"
1990,8,-1,1990.62,"1990-8-15 00:00:00"
1990,8,-1,1990.62,"1990-8-15 00:00:00"
1990,9,0,1990.71,"1990-9-15 00:00:00"
1990,9,0,1990.71,"1990-9-15 00:00:00"
1990,9,0,1990.71,"1990-9-15 00:00:00"
1990,10,1,1990.79,"1990-10-15 00:00:00"
1990,10,1,1990.79,"1990-10-15 00:00:00"
1990,10,1,1990.79,"1990-10-15 00:00:00"
1990,11,2,1990.88,"1990-11-15 00:00:00"
1990,11,2,1990.88,"1990-11-15 00:00:00"
1990,11,2,1990.88,"1990-11-15 00:00:00"
1990,11,2,1990.88,"1990-11-15 00:00:00"
1990,12,0,1990.96,"1990-12-15 00:00:00"
1990,12,0,1990.96,"1990-12-15 00:00:00"
1990,12,0,1990.96,"1990-12-15 00:00:00"
1990,12,0,1990.96,"1990-12-15 00:00:00"
1991,1,0,1991.04,"1991-1-15 00:00:00"
1991,1,0,1991.04,"1991-1-15 00:00:00"
1991,1,0,1991.04,"1991-1-15 00:00:00"
1991,1,0,1991.04,"1991-1-15 00:00:00"
1991,2,-2,1991.12,"1991-2-15 00:00:00"
1991,2,-2,1991.12,"1991-2-15 00:00:00"
1991,2,-2,1991.12,"1991-2-15 00:00:00"
1991,2,-2,1991.12,"1991-2-15 00:00:00"
1991,3,-1,1991.21,"1991-3-15 00:00:00"
1991,3,-1,1991.21,"1991-3-15 00:00:00"
1991,3,-1,1991.21,"1991-3-15 00:00:00"
1991,3,-1,1991.21,"1991-3-15 00:00:00"
1991,4,-2,1991.29,"1991-4-15 00:00:00"
1991,4,-2,1991.29,"1991-4-15 00:00:00"
1991,4,-2,1991.29,"1991-4-15 00:00:00"
1991,4,-2,1991.29,"1991-4-15 00:00:00"
1991,5,-2,1991.38,"1991-5-15 00:00:00"
1991,5,-2,1991.38,"1991-5-15 00:00:00"
1991,5,-2,1991.38,"1991-5-15 00:00:00"
1991,5,-2,1991.38,"1991-5-15 00:00:00"
1991,6,0,1991.46,"1991-6-15 00:00:00"
1991,6,0,1991.46,"1991-6-15 00:00:00"
1991,6,0,1991.46,"1991-6-15 00:00:00"
1991,6,0,1991.46,"1991-6-15 00:00:00"
1991,7,0,1991.54,"1991-7-15 00:00:00"
1991,7,0,1991.54,"1991-7-15 00:00:00"
1991,7,0,1991.54,"1991-7-15 00:00:00"
1991,7,0,1991.54,"1991-7-15 00:00:00"
1991,8,-3,1991.62,"1991-8-15 00:00:00"
1991,8,-3,1991.62,"1991-8-15 00:00:00"
1991,8,-3,1991.62,"1991-8-15 00:00:00"
1991,8,-3,1991.62,"1991-8-15 00:00:00"
1991,9,0,1991.71,"1991-9-15 00:00:00"
1991,9,0,1991.71,"1991-9-15 00:00:00"
1991,9,0,1991.71,"1991-9-15 00:00:00"
1991,9,0,1991.71,"1991-9-15 00:00:00"
1991,10,0,1991.79,"1991-10-15 00:00:00"
1991,10,0,1991.79,"1991-10-15 00:00:00"
1991,10,0,1991.79,"1991-10-15 00:00:00"
1991,10,0,1991.79,"1991-10-15 00:00:00"
1991,11,0,1991.88,"1991-11-15 00:00:00"
1991,11,0,1991.88,"1991-11-15 00:00:00"
1991,11,0,1991.88,"1991-11-15 00:00:00"
1991,11,0,1991.88,"1991-11-15 00:00:00"
1991,12,0,1991.96,"1991-12-15 00:00:00"
1991,12,0,1991.96,"1991-12-15 00:00:00"
1991,12,0,1991.96,"1991-12-15 00:00:00"
1992,1,-1,1992.04,"1992-1-15 00:00:00"
1992,1,-1,1992.04,"1992-1-15 00:00:00"
1992,1,-1,1992.04,"1992-1-15 00:00:00"
1992,2,0,1992.12,"1992-2-15 00:00:00"
1992,2,0,1992.12,"1992-2-15 00:00:00"
1992,2,0,1992.12,"1992-2-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,3,3,1992.21,"1992-3-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,4,0,1992.29,"1992-4-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,5,-2,1992.38,"1992-5-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,6,1,1992.46,"1992-6-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,7,0,1992.54,"1992-7-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,8,0,1992.62,"1992-8-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,9,0,1992.71,"1992-9-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,10,2,1992.79,"1992-10-15 00:00:00"
1992,11,2,1992.88,"1992-11-15 00:00:00"
1992,11,2,1992.88,"1992-11-15 00:00:00"
1992,11,2,1992.88,"1992-11-15 00:00:00"
1992,11,2,1992.88,"1992-11-15 00:00:00"
